Compliance Score,Issue-Area,Country,Year,Mentions Specific Date,Total Number of Commitments,Number of Same-Issue Commitments,Mentions UN,Mentions Developing Countries,Binding Level,GDP,GDP per Capita,GDP per Capita Growth,Host Country,Number of Ministerials,Closest Ministerial,Government Type
1.0,Gender,Japan,2015.0,No,376.0,25.0,No,No,Higher,4390000000000.0,34524.469860000005,1.3304008809999999,Germany,0.0,365.0,Unitary
0.0,Gender,Japan,2015.0,No,376.0,25.0,No,Yes,Higher,4390000000000.0,34524.469860000005,1.3304008809999999,Germany,0.0,365.0,Unitary
0.0,Gender,Japan,2015.0,No,376.0,25.0,No,Yes,Higher,4390000000000.0,34524.469860000005,1.3304008809999999,Germany,0.0,365.0,Unitary
1.0,Gender,Japan,2015.0,No,376.0,25.0,No,Yes,Higher,4390000000000.0,34524.469860000005,1.3304008809999999,Germany,0.0,365.0,Unitary
0.0,Gender,Japan,2015.0,No,376.0,25.0,No,Yes,Higher,4390000000000.0,34524.469860000005,1.3304008809999999,Germany,0.0,365.0,Unitary
1.0,Gender,Japan,2016.0,No,342.0,34.0,No,No,Higher,4930000000000.0,38794.33094,0.725146429,Japan,0.0,365.0,Unitary
-1.0,Gender,Japan,2016.0,No,342.0,34.0,No,No,Higher,4930000000000.0,38794.33094,0.725146429,Japan,0.0,365.0,Unitary
0.0,Gender,Japan,2017.0,No,180.0,69.0,No,No,Lower,4860000000000.0,38331.9794,2.096551745,Italy,1.0,174.0,Unitary
0.0,Gender,Japan,2017.0,No,180.0,69.0,No,No,Higher,4860000000000.0,38331.9794,2.096551745,Italy,1.0,174.0,Unitary
0.0,Gender,Japan,2017.0,No,180.0,69.0,No,No,Higher,4860000000000.0,38331.9794,2.096551745,Italy,1.0,174.0,Unitary
1.0,Development,Japan,2007.0,No,329.0,48.0,No,No,Higher,4520000000000.0,35275.22843,1.537441316,Germany,1.0,-72.0,Unitary
1.0,Climate Change,Russia,1997.0,Yes,145.0,4.0,Yes,No,Higher,405000000000.0,2737.573023,1.567688221,United States,0.0,365.0,Federal
-1.0,Climate Change,Russia,1997.0,Yes,145.0,4.0,No,No,Higher,405000000000.0,2737.573023,1.567688221,United States,0.0,365.0,Federal
0.0,Climate Change,Russia,1997.0,No,145.0,4.0,No,Yes,Higher,405000000000.0,2737.573023,1.567688221,United States,0.0,365.0,Federal
0.0,Climate Change,Russia,1997.0,No,145.0,4.0,No,No,Higher,405000000000.0,2737.573023,1.567688221,United States,0.0,365.0,Federal
1.0,Climate Change,Russia,1998.0,No,73.0,7.0,No,No,Higher,271000000000.0,1834.8629859999999,-5.143091975,United Kingdom,1.0,-42.0,Federal
1.0,Climate Change,Russia,1998.0,No,73.0,7.0,No,No,Higher,271000000000.0,1834.8629859999999,-5.143091975,United Kingdom,1.0,-42.0,Federal
1.0,Climate Change,Russia,1998.0,No,73.0,7.0,No,No,Higher,271000000000.0,1834.8629859999999,-5.143091975,United Kingdom,1.0,-42.0,Federal
-1.0,Climate Change,Russia,1999.0,No,46.0,2.0,No,No,Higher,196000000000.0,1330.7607070000001,6.729707725,Germany,1.0,-84.0,Federal
0.0,Climate Change,Russia,2000.0,No,105.0,1.0,No,No,Higher,260000000000.0,1771.5978300000002,10.46366496,Japan,1.0,-106.0,Federal
-1.0,Climate Change,Russia,2001.0,No,58.0,5.0,No,No,Higher,307000000000.0,2100.3582530000003,5.546780908,Italy,1.0,-141.0,Federal
0.0,Climate Change,Russia,2001.0,No,58.0,5.0,No,Yes,Higher,307000000000.0,2100.3582530000003,5.546780908,Italy,1.0,-141.0,Federal
0.0,Climate Change,Russia,2001.0,No,58.0,5.0,No,No,Lower,307000000000.0,2100.3582530000003,5.546780908,Italy,1.0,-141.0,Federal
0.0,Climate Change,Russia,2001.0,No,58.0,5.0,No,No,Higher,307000000000.0,2100.3582530000003,5.546780908,Italy,1.0,-141.0,Federal
1.0,Climate Change,Russia,2002.0,No,187.0,4.0,No,No,Higher,345000000000.0,2377.5369570000003,5.18278578,Canada,1.0,-75.0,Federal
1.0,Climate Change,Russia,2003.0,Yes,205.0,1.0,No,No,Higher,430000000000.0,2975.132778,7.787899658,France,1.0,-37.0,Federal
1.0,Climate Change,Russia,2003.0,Yes,205.0,1.0,No,No,Higher,430000000000.0,2975.132778,7.787899658,France,1.0,-37.0,Federal
1.0,Climate Change,Russia,2004.0,Yes,252.0,1.0,No,No,Higher,591000000000.0,4102.372294,7.6324196220000005,United States,0.0,365.0,Federal
0.0,Climate Change,Russia,2004.0,No,252.0,1.0,No,No,Lower,591000000000.0,4102.372294,7.6324196220000005,United States,0.0,365.0,Federal
-1.0,Climate Change,Russia,2004.0,No,252.0,1.0,No,No,Higher,591000000000.0,4102.372294,7.6324196220000005,United States,0.0,365.0,Federal
1.0,Climate Change,Russia,2005.0,No,212.0,21.0,Yes,No,Higher,764000000000.0,5323.473877,6.806628492000001,United Kingdom,2.0,-111.0,Federal
1.0,Climate Change,Russia,2005.0,No,212.0,21.0,No,Yes,Higher,764000000000.0,5323.473877,6.806628492000001,United Kingdom,2.0,-111.0,Federal
1.0,Climate Change,Russia,2005.0,No,212.0,21.0,Yes,No,Higher,764000000000.0,5323.473877,6.806628492000001,United Kingdom,2.0,-111.0,Federal
-1.0,Climate Change,Russia,2005.0,No,212.0,21.0,No,No,Higher,764000000000.0,5323.473877,6.806628492000001,United Kingdom,2.0,-111.0,Federal
1.0,Climate Change,Russia,2005.0,No,212.0,21.0,No,Yes,Higher,764000000000.0,5323.473877,6.806628492000001,United Kingdom,2.0,-111.0,Federal
0.0,Climate Change,Russia,2006.0,No,317.0,20.0,No,No,Lower,990000000000.0,6920.194398000001,8.554807566000001,Russia,1.0,80.0,Federal
1.0,Climate Change,Russia,2006.0,No,317.0,20.0,No,No,Higher,990000000000.0,6920.194398000001,8.554807566000001,Russia,1.0,80.0,Federal
0.0,Climate Change,Russia,2006.0,No,317.0,20.0,No,No,Higher,990000000000.0,6920.194398000001,8.554807566000001,Russia,1.0,80.0,Federal
0.0,Climate Change,Russia,2006.0,No,317.0,20.0,No,No,Higher,990000000000.0,6920.194398000001,8.554807566000001,Russia,1.0,80.0,Federal
0.0,Climate Change,Russia,2006.0,No,317.0,20.0,No,No,Higher,990000000000.0,6920.194398000001,8.554807566000001,Russia,1.0,80.0,Federal
-1.0,Climate Change,Russia,2006.0,No,317.0,20.0,No,No,Higher,990000000000.0,6920.194398000001,8.554807566000001,Russia,1.0,80.0,Federal
1.0,Climate Change,Russia,2006.0,No,317.0,20.0,No,Yes,Higher,990000000000.0,6920.194398000001,8.554807566000001,Russia,1.0,80.0,Federal
0.0,Climate Change,Russia,2006.0,No,317.0,20.0,No,No,Higher,990000000000.0,6920.194398000001,8.554807566000001,Russia,1.0,80.0,Federal
0.0,Climate Change,Russia,2006.0,No,317.0,20.0,Yes,No,Higher,990000000000.0,6920.194398000001,8.554807566000001,Russia,1.0,80.0,Federal
-1.0,Climate Change,Russia,2007.0,No,329.0,34.0,Yes,No,Higher,1300000000000.0,9101.256706,8.685697584,Germany,1.0,-83.0,Federal
1.0,Climate Change,Russia,2007.0,Yes,329.0,34.0,Yes,No,Higher,1300000000000.0,9101.256706,8.685697584,Germany,1.0,-83.0,Federal
0.0,Climate Change,Russia,2007.0,No,329.0,34.0,No,No,Lower,1300000000000.0,9101.256706,8.685697584,Germany,1.0,-83.0,Federal
0.0,Climate Change,Russia,2007.0,No,329.0,34.0,No,Yes,Higher,1300000000000.0,9101.256706,8.685697584,Germany,1.0,-83.0,Federal
0.0,Climate Change,Russia,2008.0,No,296.0,55.0,No,No,Higher,1660000000000.0,11635.27424,5.246206668999999,Japan,1.0,-44.0,Federal
1.0,Climate Change,Russia,2008.0,No,296.0,55.0,No,No,Higher,1660000000000.0,11635.27424,5.246206668999999,Japan,1.0,-44.0,Federal
-1.0,Climate Change,Russia,2008.0,Yes,296.0,55.0,No,No,Lower,1660000000000.0,11635.27424,5.246206668999999,Japan,1.0,-44.0,Federal
0.0,Climate Change,Russia,2008.0,No,296.0,55.0,No,No,Higher,1660000000000.0,11635.27424,5.246206668999999,Japan,1.0,-44.0,Federal
0.0,Climate Change,Russia,2008.0,No,296.0,55.0,No,Yes,Higher,1660000000000.0,11635.27424,5.246206668999999,Japan,1.0,-44.0,Federal
0.0,Climate Change,Russia,2009.0,Yes,254.0,42.0,Yes,No,Higher,1220000000000.0,8562.813697,-7.827754905,Italy,1.0,-77.0,Federal
1.0,Climate Change,Russia,2009.0,No,254.0,42.0,No,No,Higher,1220000000000.0,8562.813697,-7.827754905,Italy,1.0,-77.0,Federal
0.0,Climate Change,Russia,2009.0,Yes,254.0,42.0,No,No,Higher,1220000000000.0,8562.813697,-7.827754905,Italy,1.0,-77.0,Federal
0.0,Climate Change,Russia,2009.0,No,254.0,42.0,No,Yes,Higher,1220000000000.0,8562.813697,-7.827754905,Italy,1.0,-77.0,Federal
-1.0,Climate Change,Russia,2009.0,Yes,254.0,42.0,No,No,Higher,1220000000000.0,8562.813697,-7.827754905,Italy,1.0,-77.0,Federal
1.0,Climate Change,Russia,2010.0,No,73.0,10.0,No,No,Higher,1520000000000.0,10674.9972,4.453103204,Canada,0.0,365.0,Federal
0.0,Climate Change,Russia,2010.0,No,73.0,10.0,No,No,Higher,1520000000000.0,10674.9972,4.453103204,Canada,0.0,365.0,Federal
1.0,Climate Change,Russia,2010.0,No,73.0,10.0,No,Yes,Lower,1520000000000.0,10674.9972,4.453103204,Canada,0.0,365.0,Federal
0.0,Climate Change,Russia,2010.0,No,73.0,10.0,No,No,Higher,1520000000000.0,10674.9972,4.453103204,Canada,0.0,365.0,Federal
1.0,Climate Change,Russia,2011.0,No,193.0,6.0,No,No,Higher,2050000000000.0,14351.21205,4.218741172,France,0.0,365.0,Federal
-1.0,Climate Change,Russia,2012.0,No,141.0,5.0,No,No,Lower,2210000000000.0,15434.57478,3.525674995,United States,0.0,365.0,Federal
1.0,Climate Change,Russia,2013.0,No,214.0,24.0,Yes,No,Higher,2300000000000.0,16007.08999,1.5834745190000001,United Kingdom,0.0,365.0,Federal
-1.0,Climate Change,Russia,2013.0,Yes,214.0,24.0,No,No,Higher,2300000000000.0,16007.08999,1.5834745190000001,United Kingdom,0.0,365.0,Federal
-1.0,Health,Russia,1998.0,No,73.0,4.0,Yes,No,Higher,271000000000.0,1834.8629859999999,-5.143091975,United Kingdom,0.0,365.0,Federal
-1.0,Health,Russia,1998.0,No,73.0,4.0,No,No,Higher,271000000000.0,1834.8629859999999,-5.143091975,United Kingdom,0.0,365.0,Federal
0.0,Health,Russia,1998.0,No,73.0,4.0,No,No,Higher,271000000000.0,1834.8629859999999,-5.143091975,United Kingdom,0.0,365.0,Federal
0.0,Health,Russia,1999.0,No,46.0,3.0,No,No,Higher,196000000000.0,1330.7607070000001,6.729707725,Germany,0.0,365.0,Federal
0.0,Health,Russia,2000.0,No,105.0,14.0,No,No,Higher,260000000000.0,1771.5978300000002,10.46366496,Japan,0.0,365.0,Federal
-1.0,Health,Russia,2000.0,No,105.0,14.0,No,No,Higher,260000000000.0,1771.5978300000002,10.46366496,Japan,0.0,365.0,Federal
1.0,Health,Russia,2001.0,No,58.0,3.0,Yes,No,Higher,307000000000.0,2100.3582530000003,5.546780908,Italy,0.0,365.0,Federal
1.0,Health,Russia,2001.0,No,58.0,3.0,No,No,Higher,307000000000.0,2100.3582530000003,5.546780908,Italy,0.0,365.0,Federal
-1.0,Health,Russia,2002.0,Yes,187.0,18.0,No,No,Higher,345000000000.0,2377.5369570000003,5.18278578,Canada,0.0,365.0,Federal
-1.0,Health,Russia,2002.0,No,187.0,18.0,No,No,Lower,345000000000.0,2377.5369570000003,5.18278578,Canada,0.0,365.0,Federal
0.0,Health,Russia,2002.0,No,187.0,18.0,No,No,Lower,345000000000.0,2377.5369570000003,5.18278578,Canada,0.0,365.0,Federal
1.0,Health,Russia,2002.0,No,187.0,18.0,No,No,Lower,345000000000.0,2377.5369570000003,5.18278578,Canada,0.0,365.0,Federal
0.0,Health,Russia,2002.0,No,187.0,18.0,No,No,Higher,345000000000.0,2377.5369570000003,5.18278578,Canada,0.0,365.0,Federal
0.0,Health,Russia,2002.0,No,187.0,18.0,No,No,Lower,345000000000.0,2377.5369570000003,5.18278578,Canada,0.0,365.0,Federal
1.0,Health,Russia,2003.0,No,205.0,15.0,No,No,Higher,430000000000.0,2975.132778,7.787899658,France,0.0,365.0,Federal
1.0,Health,Russia,2003.0,No,205.0,15.0,No,No,Higher,430000000000.0,2975.132778,7.787899658,France,0.0,365.0,Federal
1.0,Health,Russia,2003.0,Yes,205.0,15.0,No,No,Higher,430000000000.0,2975.132778,7.787899658,France,0.0,365.0,Federal
0.0,Health,Russia,2003.0,No,205.0,15.0,No,No,Higher,430000000000.0,2975.132778,7.787899658,France,0.0,365.0,Federal
-1.0,Health,Russia,2004.0,No,252.0,9.0,No,Yes,Higher,591000000000.0,4102.372294,7.6324196220000005,United States,0.0,365.0,Federal
1.0,Health,Russia,2004.0,Yes,252.0,9.0,No,No,Higher,591000000000.0,4102.372294,7.6324196220000005,United States,0.0,365.0,Federal
1.0,Health,Russia,2005.0,No,212.0,11.0,No,No,Higher,764000000000.0,5323.473877,6.806628492000001,United Kingdom,0.0,365.0,Federal
1.0,Health,Russia,2005.0,Yes,212.0,11.0,Yes,No,Higher,764000000000.0,5323.473877,6.806628492000001,United Kingdom,0.0,365.0,Federal
1.0,Health,Russia,2005.0,No,212.0,11.0,No,No,Higher,764000000000.0,5323.473877,6.806628492000001,United Kingdom,0.0,365.0,Federal
-1.0,Health,Russia,2005.0,Yes,212.0,11.0,No,No,Lower,764000000000.0,5323.473877,6.806628492000001,United Kingdom,0.0,365.0,Federal
1.0,Health,Russia,2005.0,Yes,212.0,11.0,No,No,Lower,764000000000.0,5323.473877,6.806628492000001,United Kingdom,0.0,365.0,Federal
1.0,Health,Russia,2006.0,No,317.0,60.0,No,No,Higher,990000000000.0,6920.194398000001,8.554807566000001,Russia,1.0,-78.0,Federal
1.0,Health,Russia,2006.0,Yes,317.0,60.0,No,No,Higher,990000000000.0,6920.194398000001,8.554807566000001,Russia,1.0,-78.0,Federal
0.0,Health,Russia,2006.0,Yes,317.0,60.0,No,No,Higher,990000000000.0,6920.194398000001,8.554807566000001,Russia,1.0,-78.0,Federal
1.0,Health,Russia,2006.0,Yes,317.0,60.0,No,No,Higher,990000000000.0,6920.194398000001,8.554807566000001,Russia,1.0,-78.0,Federal
0.0,Health,Russia,2006.0,No,317.0,60.0,No,Yes,Lower,990000000000.0,6920.194398000001,8.554807566000001,Russia,1.0,-78.0,Federal
0.0,Health,Russia,2007.0,Yes,329.0,42.0,No,No,Higher,1300000000000.0,9101.256706,8.685697584,Germany,0.0,365.0,Federal
1.0,Health,Russia,2007.0,No,329.0,42.0,No,No,Lower,1300000000000.0,9101.256706,8.685697584,Germany,0.0,365.0,Federal
-1.0,Health,Russia,2007.0,No,329.0,42.0,No,No,Higher,1300000000000.0,9101.256706,8.685697584,Germany,0.0,365.0,Federal
1.0,Health,Russia,2007.0,Yes,329.0,42.0,No,No,Higher,1300000000000.0,9101.256706,8.685697584,Germany,0.0,365.0,Federal
1.0,Health,Russia,2007.0,No,329.0,42.0,No,No,Higher,1300000000000.0,9101.256706,8.685697584,Germany,0.0,365.0,Federal
-1.0,Health,Russia,2008.0,Yes,296.0,19.0,No,No,Higher,1660000000000.0,11635.27424,5.246206668999999,Japan,0.0,365.0,Federal
0.0,Health,Russia,2008.0,No,296.0,19.0,No,No,Higher,1660000000000.0,11635.27424,5.246206668999999,Japan,0.0,365.0,Federal
-1.0,Health,Russia,2008.0,No,296.0,19.0,No,No,Higher,1660000000000.0,11635.27424,5.246206668999999,Japan,0.0,365.0,Federal
-1.0,Health,Russia,2008.0,No,296.0,19.0,No,No,Higher,1660000000000.0,11635.27424,5.246206668999999,Japan,0.0,365.0,Federal
0.0,Health,Russia,2009.0,No,254.0,9.0,No,No,Higher,1220000000000.0,8562.813697,-7.827754905,Italy,0.0,365.0,Federal
0.0,Health,Russia,2009.0,Yes,254.0,9.0,No,Yes,Higher,1220000000000.0,8562.813697,-7.827754905,Italy,0.0,365.0,Federal
0.0,Health,Russia,2009.0,No,254.0,9.0,No,No,Higher,1220000000000.0,8562.813697,-7.827754905,Italy,0.0,365.0,Federal
0.0,Health,Russia,2010.0,No,73.0,12.0,No,No,Lower,1520000000000.0,10674.9972,4.453103204,Canada,0.0,365.0,Federal
-1.0,Health,Russia,2010.0,No,73.0,12.0,No,No,Higher,1520000000000.0,10674.9972,4.453103204,Canada,0.0,365.0,Federal
0.0,Health,Russia,2010.0,No,73.0,12.0,No,No,Higher,1520000000000.0,10674.9972,4.453103204,Canada,0.0,365.0,Federal
0.0,Health,Russia,2010.0,No,73.0,12.0,No,No,Higher,1520000000000.0,10674.9972,4.453103204,Canada,0.0,365.0,Federal
1.0,Health,Russia,2011.0,Yes,193.0,7.0,No,No,Higher,2050000000000.0,14351.21205,4.218741172,France,0.0,365.0,Federal
1.0,Health,Russia,2012.0,No,141.0,1.0,No,No,Higher,2210000000000.0,15434.57478,3.525674995,United States,0.0,365.0,Federal
0.0,Health,Russia,2013.0,No,214.0,2.0,No,No,Higher,2300000000000.0,16007.08999,1.5834745190000001,United Kingdom,0.0,365.0,Federal
0.0,Development,Russia,2000.0,No,105.0,19.0,No,No,Higher,260000000000.0,1771.5978300000002,10.46366496,Japan,0.0,365.0,Federal
-1.0,Development,Russia,2000.0,No,105.0,19.0,No,No,Higher,260000000000.0,1771.5978300000002,10.46366496,Japan,0.0,365.0,Federal
1.0,Development,Russia,2000.0,No,105.0,19.0,No,No,Higher,260000000000.0,1771.5978300000002,10.46366496,Japan,0.0,365.0,Federal
0.0,Development,Russia,2000.0,No,105.0,19.0,No,No,Higher,260000000000.0,1771.5978300000002,10.46366496,Japan,0.0,365.0,Federal
0.0,Development,Russia,2001.0,No,58.0,10.0,No,No,Higher,307000000000.0,2100.3582530000003,5.546780908,Italy,0.0,365.0,Federal
-1.0,Development,Russia,2002.0,No,187.0,34.0,No,No,Higher,345000000000.0,2377.5369570000003,5.18278578,Canada,1.0,92.0,Federal
0.0,Development,Russia,2002.0,No,187.0,34.0,No,No,Higher,345000000000.0,2377.5369570000003,5.18278578,Canada,1.0,92.0,Federal
0.0,Development,Russia,2002.0,No,187.0,34.0,No,No,Higher,345000000000.0,2377.5369570000003,5.18278578,Canada,1.0,92.0,Federal
0.0,Development,Russia,2002.0,No,187.0,34.0,No,No,Higher,345000000000.0,2377.5369570000003,5.18278578,Canada,1.0,92.0,Federal
0.0,Development,Russia,2002.0,No,187.0,34.0,No,No,Higher,345000000000.0,2377.5369570000003,5.18278578,Canada,1.0,92.0,Federal
0.0,Development,Russia,2003.0,No,205.0,24.0,No,No,Lower,430000000000.0,2975.132778,7.787899658,France,1.0,-39.0,Federal
0.0,Development,Russia,2003.0,Yes,205.0,24.0,No,No,Higher,430000000000.0,2975.132778,7.787899658,France,1.0,-39.0,Federal
-1.0,Development,Russia,2004.0,Yes,252.0,53.0,Yes,No,Higher,591000000000.0,4102.372294,7.6324196220000005,United States,0.0,365.0,Federal
1.0,Development,Russia,2004.0,Yes,252.0,53.0,No,No,Higher,591000000000.0,4102.372294,7.6324196220000005,United States,0.0,365.0,Federal
1.0,Development,Russia,2004.0,No,252.0,53.0,No,No,Higher,591000000000.0,4102.372294,7.6324196220000005,United States,0.0,365.0,Federal
1.0,Development,Russia,2004.0,No,252.0,53.0,No,No,Higher,591000000000.0,4102.372294,7.6324196220000005,United States,0.0,365.0,Federal
-1.0,Development,Russia,2005.0,Yes,212.0,21.0,No,Yes,Higher,764000000000.0,5323.473877,6.806628492000001,United Kingdom,1.0,-111.0,Federal
1.0,Development,Russia,2005.0,No,212.0,21.0,No,No,Higher,764000000000.0,5323.473877,6.806628492000001,United Kingdom,1.0,-111.0,Federal
0.0,Development,Russia,2005.0,Yes,212.0,21.0,No,No,Higher,764000000000.0,5323.473877,6.806628492000001,United Kingdom,1.0,-111.0,Federal
1.0,Development,Russia,2006.0,No,317.0,31.0,No,No,Higher,990000000000.0,6920.194398000001,8.554807566000001,Russia,0.0,365.0,Federal
0.0,Development,Russia,2007.0,No,329.0,48.0,No,Yes,Higher,1300000000000.0,9101.256706,8.685697584,Germany,1.0,-72.0,Federal
0.0,Development,Russia,2007.0,No,329.0,48.0,No,No,Higher,1300000000000.0,9101.256706,8.685697584,Germany,1.0,-72.0,Federal
1.0,Development,Russia,2007.0,Yes,329.0,48.0,No,No,Higher,1300000000000.0,9101.256706,8.685697584,Germany,1.0,-72.0,Federal
-1.0,Development,Russia,2007.0,No,329.0,48.0,No,No,Higher,1300000000000.0,9101.256706,8.685697584,Germany,1.0,-72.0,Federal
0.0,Development,Russia,2008.0,Yes,296.0,35.0,No,No,Higher,1660000000000.0,11635.27424,5.246206668999999,Japan,1.0,-93.0,Federal
1.0,Development,Russia,2009.0,Yes,254.0,36.0,No,No,Higher,1220000000000.0,8562.813697,-7.827754905,Italy,1.0,-27.0,Federal
1.0,Development,Russia,2010.0,No,73.0,4.0,No,No,Higher,1520000000000.0,10674.9972,4.453103204,Canada,1.0,-30.0,Federal
1.0,Development,Russia,2011.0,No,193.0,29.0,No,No,Higher,2050000000000.0,14351.21205,4.218741172,France,0.0,365.0,Federal
0.0,Development,Russia,2011.0,No,193.0,29.0,No,No,Higher,2050000000000.0,14351.21205,4.218741172,France,0.0,365.0,Federal
0.0,Development,Russia,2011.0,No,193.0,29.0,No,No,Higher,2050000000000.0,14351.21205,4.218741172,France,0.0,365.0,Federal
1.0,Development,Russia,2011.0,No,193.0,29.0,No,No,Higher,2050000000000.0,14351.21205,4.218741172,France,0.0,365.0,Federal
1.0,Development,Russia,2012.0,No,141.0,16.0,No,No,Higher,2210000000000.0,15434.57478,3.525674995,United States,0.0,365.0,Federal
-1.0,Development,Russia,2012.0,No,141.0,16.0,No,No,Higher,2210000000000.0,15434.57478,3.525674995,United States,0.0,365.0,Federal
0.0,Development,Russia,2013.0,No,214.0,10.0,No,No,Higher,2300000000000.0,16007.08999,1.5834745190000001,United Kingdom,0.0,365.0,Federal
1.0,Development,Russia,2015.0,No,376.0,43.0,No,No,Higher,1360000000000.0,9313.787542,-2.518180983,Germany,1.0,127.0,Federal
0.0,Crime and Corruption,Russia,1997.0,No,145.0,21.0,No,No,Higher,405000000000.0,2737.573023,1.567688221,United States,1.0,173.0,Federal
0.0,Crime and Corruption,Russia,1997.0,No,145.0,21.0,No,No,Higher,405000000000.0,2737.573023,1.567688221,United States,1.0,173.0,Federal
0.0,Crime and Corruption,Russia,1999.0,No,46.0,1.0,No,No,Higher,196000000000.0,1330.7607070000001,6.729707725,Germany,1.0,123.0,Federal
1.0,Crime and Corruption,Russia,1999.0,No,46.0,1.0,No,No,Higher,196000000000.0,1330.7607070000001,6.729707725,Germany,1.0,123.0,Federal
1.0,Crime and Corruption,Russia,2000.0,No,105.0,14.0,No,No,Higher,260000000000.0,1771.5978300000002,10.46366496,Japan,1.0,-166.0,Federal
1.0,Crime and Corruption,Russia,2000.0,No,105.0,14.0,Yes,No,Higher,260000000000.0,1771.5978300000002,10.46366496,Japan,1.0,-166.0,Federal
1.0,Crime and Corruption,Russia,2000.0,No,105.0,14.0,No,No,Higher,260000000000.0,1771.5978300000002,10.46366496,Japan,1.0,-166.0,Federal
1.0,Crime and Corruption,Russia,2000.0,No,105.0,14.0,No,No,Higher,260000000000.0,1771.5978300000002,10.46366496,Japan,1.0,-166.0,Federal
1.0,Crime and Corruption,Russia,2000.0,No,105.0,14.0,No,No,Higher,260000000000.0,1771.5978300000002,10.46366496,Japan,1.0,-166.0,Federal
1.0,Crime and Corruption,Russia,2000.0,No,105.0,14.0,No,No,Higher,260000000000.0,1771.5978300000002,10.46366496,Japan,1.0,-166.0,Federal
1.0,Crime and Corruption,Russia,2000.0,No,105.0,14.0,No,No,Higher,260000000000.0,1771.5978300000002,10.46366496,Japan,1.0,-166.0,Federal
0.0,Crime and Corruption,Russia,2002.0,No,187.0,6.0,Yes,No,Higher,345000000000.0,2377.5369570000003,5.18278578,Canada,1.0,-44.0,Federal
-1.0,Crime and Corruption,Russia,2003.0,No,205.0,17.0,No,No,Higher,430000000000.0,2975.132778,7.787899658,France,1.0,-27.0,Federal
0.0,Crime and Corruption,Russia,2004.0,No,252.0,16.0,No,No,Higher,591000000000.0,4102.372294,7.6324196220000005,United States,2.0,-59.0,Federal
0.0,Crime and Corruption,Russia,2004.0,No,252.0,16.0,No,No,Higher,591000000000.0,4102.372294,7.6324196220000005,United States,2.0,-59.0,Federal
0.0,Crime and Corruption,Russia,2004.0,No,252.0,16.0,No,No,Higher,591000000000.0,4102.372294,7.6324196220000005,United States,2.0,-59.0,Federal
0.0,Crime and Corruption,Russia,2004.0,Yes,252.0,16.0,No,No,Higher,591000000000.0,4102.372294,7.6324196220000005,United States,2.0,-59.0,Federal
0.0,Crime and Corruption,Russia,2004.0,No,252.0,16.0,No,No,Higher,591000000000.0,4102.372294,7.6324196220000005,United States,2.0,-59.0,Federal
